"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"post_ln_pred[24]",11.986455282264,0.000341233138746839,0.0680399566009088,11.8520260781497,11.940916034994,11.9865240413899,12.0323754116344,12.1186512883728,39758.1029576781,0.999976039975974
"post_ln_pred[25]",11.8130432438691,0.000444382446802527,0.0881269433841742,11.641267578618,11.7534277406345,11.8127895374111,11.8729429736813,11.9855461584302,39328.1595094768,1.00009417463103
"post_ln_pred[26]",12.1870822327705,0.000390288592668312,0.0774117795184445,12.0339277314845,12.1348422475498,12.1872386894348,12.239356780451,12.3393319023671,39340.7274437619,0.999949732996031
"post_ln_pred[27]",12.2671408214531,0.000288437829673563,0.0578587351991108,12.1530938708192,12.228330222021,12.2670292505226,12.3061883451156,12.3802714712915,40237.7263889579,0.999935097559509
"post_ln_pred[28]",12.2877789573477,0.000327276877876573,0.0649272983921988,12.161210780117,12.2436952476158,12.2880818420559,12.3314306459357,12.4150830522438,39357.1840566454,0.999930135061876
"post_ln_pred[29]",12.6553836578439,0.000304093396888256,0.0578777399043198,12.5421124991643,12.6160626314336,12.6549483798856,12.6946899422339,12.7688068440156,36225.0628580308,1.00001153635883
"post_ln_pred[30]",12.563223905173,0.000326996319943481,0.0635172523908905,12.4401188207695,12.5203058904546,12.5634266935125,12.6059139913129,12.6875880434343,37730.9444583827,0.999977385929224
"post_ln_pred[31]",12.5618215257633,0.000277949617288384,0.0541620897527353,12.455002794624,12.5252510833076,12.5620161333358,12.5983492302927,12.6674863794345,37971.5796257019,1.00001475994794
"post_ln_pred[32]",12.3271448794175,0.000330970951625224,0.0657169978875193,12.1984497234562,12.2830841298193,12.3271785558731,12.3717150068193,12.4555777356438,39425.3605636552,0.999967973513404
"post_ln_pred[33]",12.2088204099023,0.00036657554938626,0.0708396277463961,12.0699053059073,12.1612419230008,12.2088713150286,12.2570459996586,12.347337466809,37344.4057019333,1.00002298296858
"post_ln_pred[34]",12.1303914003331,0.000253786251689181,0.0507389978695734,12.0310225434641,12.0961906077395,12.1305040054684,12.1646079117622,12.2300010617769,39971.2369187556,0.999945811562712
"post_ln_pred[35]",11.7164200840065,0.000302980340199349,0.058339974668473,11.6027262753451,11.6768110396363,11.7160542256786,11.7555902251221,11.8317996861832,37076.9135746357,1.00002090812255
"post_ln_pred[36]",11.7079648102457,0.000520278704955748,0.102513153005576,11.5065002938559,11.6387252309491,11.7083195685561,11.7770086775701,11.9079235559594,38822.8202907471,0.999928442306491
"post_ln_pred[37]",11.4233828597376,0.000327336310158511,0.0609580518369631,11.3041012552144,11.3822239642591,11.4235626165861,11.4645620704975,11.5423547958302,34679.5770821943,1.00012973628945
"post_ln_pred[38]",11.4728566982527,0.000420733583196707,0.0817997962389949,11.3117138183772,11.4183203738773,11.4730513618022,11.5279145997715,11.6327406835837,37799.8508006965,0.99999405411486
"post_ln_pred[39]",11.4737936648105,0.000356835247691391,0.0690301475724585,11.3372606134932,11.4278600807716,11.4735092550315,11.5200720310626,11.6094375623957,37423.3024894348,1.00000704212251
"post_ln_pred[40]",11.7892026587517,0.000368550767690581,0.073702040688644,11.6457352336576,11.7389337331386,11.7890499002261,11.838925336278,11.9339283963264,39991.1953481407,0.999969536158555
"post_ln_pred[41]",11.8117939781582,0.00040400555590078,0.0809555606122134,11.6534804282092,11.7570965940557,11.8119188041914,11.8666064440742,11.971007622801,40153.064276504,1.00005825878664
"post_ln_pred[42]",11.8351097344581,0.000600637506977767,0.120556272528791,11.5997968622587,11.7537310559118,11.8343328192507,11.9164049050812,12.0722226605439,40286.0536245079,1.0000040579587
"post_ln_pred[43]",11.8298541787137,0.00060192063013706,0.120110695692533,11.5928117089962,11.7491606282504,11.8303644360993,11.9101315149015,12.0669411016349,39818.5011126572,1.00001448316661
"post_pred[1]",183227.347564141,169.120322535721,33854.4652014437,125296.193590705,159292.337357287,180261.744192902,203755.425148377,257435.507998366,40071.935426203,0.999978496114758
"post_pred[2]",300548.293233439,185.647930898918,36715.780727847,234898.704234023,274747.70335438,298477.634030893,323764.298472154,378722.801355613,39113.3765075415,1.00009098541147
"post_pred[3]",224034.778962116,191.53705738739,38311.4820048862,158556.397104575,196934.719168307,220986.962623023,247296.669916503,309025.19901339,40008.50121377,0.999991528626924
"post_pred[4]",218944.557780356,289.524516533052,57435.406668228,128501.020728596,177876.993225831,211673.085342674,251652.488291791,350904.45575053,39353.9845403336,0.999941008671606
"post_pred[5]",307974.20400854,261.161219383564,51839.9057892964,219635.806934552,271340.715028809,303584.299812778,339790.341484012,421803.290730772,39401.3436127474,0.999940025494464
"post_pred[6]",272716.874578751,122.788554042856,23981.981224072,229089.488567935,256020.022696606,271587.485514613,288256.934332406,322616.208670906,38146.4692600657,1.00001842503277
"post_pred[7]",171077.880075083,88.8409923394528,17792.4304495668,138678.178150752,158765.717085197,170246.141418234,182574.215128994,208124.16067152,40109.1771022813,0.999962866836038
"post_pred[8]",151504.761902862,96.5905805297999,19271.0187220001,117519.878461378,137923.89627376,150241.167314195,163598.309961171,192951.434670594,39805.1985101899,0.999988285329659
"post_pred[9]",170850.320900246,86.3257301869135,17080.6492990451,139800.853924325,158989.760591162,169992.523126591,181849.505583193,206571.231657031,39149.6812621112,1.00000401381588
"post_pred[10]",147738.084240718,110.528106835328,21943.1112174741,109218.306999105,132283.664973683,146093.308414441,161372.597204445,195581.835408044,39414.0393604223,0.999963204796287
"post_pred[11]",130947.924566787,87.698775491026,17579.309670731,99880.6323079358,118643.039266,129666.042311676,141981.15074753,168938.39406497,40180.6144855214,0.999983550336695
"post_pred[12]",181547.788594859,68.7931503908369,13635.534598531,156448.457907828,172017.316241775,181098.931961497,190426.004875255,209769.771358258,39287.4591458066,0.999981787482911
"post_pred[13]",196663.261628338,99.0728274605463,19825.713985837,160602.35247461,182819.099837288,195614.635948,209413.842624805,238477.820636806,40045.0239700041,1.00002014484671
"post_pred[14]",203562.060977021,81.7135874919786,16334.1995725472,173434.421347438,192178.229851588,203006.505034098,214092.035649379,237420.122952198,39958.3143694363,0.999963727213657
"post_pred[15]",242920.818812484,105.688157337189,20998.7610425736,204313.340763745,228529.684243862,241939.640567995,256378.797389266,286567.613640836,39476.14093562,1.00001428081484
"post_pred[16]",201029.99293321,76.2468483961559,15253.0065521684,173001.389407147,190432.025222243,200512.462505835,210943.749075604,232664.503551405,40019.0817414683,0.999981963757274
"post_pred[17]",237299.935251453,124.662835311055,24672.628459874,192783.392043959,220009.30445855,236080.27541865,253252.482052547,288872.604748529,39170.2945461094,0.999999693072423
"post_pred[18]",249051.34498865,176.912004563801,35320.5441979781,187136.857851611,224254.025586053,246570.424558149,270948.943094106,325749.073638551,39860.2635362595,0.999960591617615
"post_pred[19]",338680.814337631,194.884051559275,38386.5083547216,270242.080411847,311728.846250168,336544.954078268,363270.674370553,419761.064571175,38797.5785503813,1.00016308311287
"post_pred[20]",316630.911714715,206.406460765672,40884.9759645858,244161.467037588,287888.961262796,313960.137598488,342843.145108758,403676.563621538,39235.656105696,0.999952267903088
"post_pred[21]",273789.091564918,147.504970297315,29355.5110448939,220448.244328929,253369.224586058,272324.392503093,292758.942121867,335395.90875903,39606.4558574848,0.999991365570179
"post_pred[22]",264131.350151061,179.011372922074,35483.0993188233,201881.421010262,239071.214575015,261587.869240444,286670.96999687,340482.241328203,39289.9835454515,0.99996774621346
"post_pred[23]",180390.604993266,97.890847561824,19568.3212520559,145145.209231686,166765.778443209,179272.042379944,192942.031770632,222084.907722929,39959.7683190788,1.00003157945729
"post_pred[24]",160937.202916469,54.9549976753321,10959.86856962,140368.45673168,153417.161370861,160576.226680273,168110.26991926,183258.185708776,39773.7284759857,0.999971222531831
"post_pred[25]",135526.956485233,60.3076356692962,11964.8023289515,113694.189962136,127188.782821926,134967.533703416,143335.451068969,160419.278675075,39361.0296804043,1.00009256298651
"post_pred[26]",196826.605908014,76.9273829825778,15259.4262183939,168371.433490032,186249.461989097,196268.458925331,206768.849753409,228509.234570777,39347.2596130008,0.999949382590083
"post_pred[27]",212950.281718353,61.4258239799631,12324.8501357574,189680.028467193,204501.424870229,212570.558136353,221059.758658202,238058.440612268,40258.8451298787,0.99993248379943
"post_pred[28]",217485.574361603,71.279416928369,14146.8814030229,191225.909454739,207667.858368343,217093.158459552,226710.838659309,246491.564859833,39390.6501089799,0.999932084597943
"post_pred[29]",313971.897911521,95.685178792265,18190.6483412197,279878.958934238,301360.539154003,313309.995352296,326012.154123232,351093.147249022,36141.5697114424,1.00000663706612
"post_pred[30]",286427.509999366,93.7061111513637,18207.2701616028,252740.568528369,273841.812074037,285908.381339553,298317.606428321,323705.050905191,37753.2064608054,0.999976106977492
"post_pred[31]",285868.699720017,79.4436825698419,15488.7691599286,256530.48710361,275199.366563662,285505.374661633,296069.419249072,317263.005579749,38011.5062657,1.00001493185541
"post_pred[32]",226229.305171731,74.9318166374248,14885.092676852,198481.211746252,216010.895995915,225748.89035208,236030.191714702,256678.019408634,39461.2249592432,0.999969784593546
"post_pred[33]",201054.041248165,73.8257698849134,14256.238123663,174539.316710404,191231.864876092,200560.517886873,210458.970719312,230345.922042404,37290.1312831309,1.00002052367422
"post_pred[34]",185661.175840687,47.1656474208926,9427.00763137573,167882.992671992,179187.963220731,185443.216836075,191876.633715032,204843.399596958,39948.0989518707,0.999946468215412
"post_pred[35]",122776.734568805,37.277357006887,7175.1930996688,109395.635724506,117807.950525948,122523.021960239,127464.12419493,137557.829553737,37049.0401346112,1.00002199279998
"post_pred[36]",122175.728778576,63.5828207987246,12544.982494715,99359.5426160376,113405.506924644,121579.003930215,130223.655428306,148438.135885746,38927.8606580344,0.999929582098655
"post_pred[37]",91604.9339131857,29.9789455304241,5587.57569707933,81153.788354824,87747.9662362359,91451.3683559281,95278.7486453477,102986.665311098,34738.745692318,1.00012807601136
"post_pred[38]",96394.2591798521,40.5859581897155,7897.26535015735,81773.9341492041,90973.2124859023,96091.0407114949,101510.20352705,112728.853039557,37861.8520466956,0.999999490130121
"post_pred[39]",96391.670496734,34.4223553888757,6657.37007370254,83889.9092019659,91845.2230175549,96135.0502234175,100717.216373799,110132.29042498,37404.5324630132,1.00001059546706
"post_pred[40]",132179.975381471,48.7886203517572,9761.34535482433,114203.272729405,125358.603010353,131801.186096993,138541.519058055,152348.874429202,40029.695092109,0.999972582380714
"post_pred[41]",135275.804935619,54.7759595686625,10970.2034069796,115091.23357073,127656.276898192,134850.064137931,142430.073233211,158103.889245309,40109.6961383178,1.0000619574446
"post_pred[42]",139020.672483013,83.8031519483507,16826.1553618698,109075.639650856,127227.366980447,137906.723546739,149702.445321908,174944.255242756,40313.3679544043,0.999993954990428
"post_pred[43]",138285.108880623,83.5382987373679,16690.1062574617,108316.384430882,126647.210289139,137360.541272182,148766.24312151,174022.712561608,39915.9941286488,1.00001324912369
"post_ln_fcst",12.234685405693,0.0013461980323136,0.267951497652909,11.7072296975391,12.0536926358226,12.2353584587315,12.4158279767965,12.7586976771508,39618.175791811,0.999974670085785
"post_fcst",213317.467815343,292.075308261686,58060.4524448534,121446.57067827,171732.383816701,205943.771934426,246675.250888384,347561.767853318,39515.8332551377,0.999977317779378
"logLike[1]",-5.59866572826098,0.00119530168352395,0.239292391541258,-6.0742661591363,-5.7590224962439,-5.59591681505774,-5.43612726809987,-5.13431847757458,40077.6933445276,1.00003970351346
"logLike[2]",-0.380953958093284,0.0018902501584076,0.302019571899426,-1.01162203287694,-0.575238189738873,-0.366035862381053,-0.172982254629643,0.169742562308722,25528.8710124107,1.00002811180804
"logLike[3]",0.796361515814633,0.000152179264348783,0.0284704200121237,0.730726286993429,0.779114886426443,0.799596010811018,0.817156165352504,0.841789772826855,35000.7046322457,1.00001250044178
"logLike[4]",-1.67930009542075,0.00057194470169862,0.108682037959857,-1.89896270913026,-1.75225519910703,-1.67815916900895,-1.60532497445999,-1.47045732681782,36108.3351366601,1.00002147036887
"logLike[5]",0.868875352973664,9.82439027081693e-05,0.0155376870592599,0.824666178373378,0.86501057748767,0.874883773480053,0.879025379356711,0.880274337356811,25012.7549106408,0.999995874791873
"logLike[6]",-12.3823371873158,0.00662355524252394,1.09809751244739,-14.5816328079745,-13.1082215630441,-12.3592403282583,-11.6387438001318,-10.2885336469268,27485.2372317249,1.000022853761
"logLike[7]",0.443103270428779,0.000843813523863322,0.16617124500517,0.0965288992302418,0.335782226903375,0.450232823030508,0.559366026227254,0.748268427293688,38780.9804276158,1.00004319648871
"logLike[8]",0.555759011843478,0.000686591648601196,0.123367882093411,0.295953233125066,0.476567273481933,0.562278466467864,0.641929007128996,0.779227020267533,32285.4753509597,1.000060230278
"logLike[9]",-0.0521188463487224,0.00109775490078785,0.21610381310272,-0.498156084127654,-0.192638116501748,-0.0445286944613322,0.0982926994846042,0.350101714883644,38753.7818906288,1.00004413093267
"logLike[10]",0.353812456153568,0.000626954730406301,0.111070466685827,0.122953622858979,0.282185762372915,0.358478435152317,0.430886596250541,0.55707613104145,31385.1946369523,1.0000599610403
"logLike[11]",-2.56846836023291,0.00214227051787677,0.352649615113317,-3.28560085649241,-2.79887238412359,-2.56005194005747,-2.32841475012838,-1.90075500558964,27098.0603903258,1.00006346553321
"logLike[12]",0.256659370101603,0.00140363378565544,0.280582995011911,-0.331492210163686,0.0747523824654365,0.270780141205181,0.453447053590641,0.766845577910296,39959.0419353377,1.00004395077514
"logLike[13]",0.973035032200564,0.00056823832173172,0.113291950576481,0.731720751931261,0.901259729009508,0.980728614701734,1.05375998928267,1.17143449161323,39749.9942755832,1.00003262456778
"logLike[14]",-4.42290741386105,0.00283525763326596,0.560214158683741,-5.55811386208131,-4.79396325322331,-4.40867839973968,-4.03600825567151,-3.36328242528418,39041.1952355536,1.00002732817849
"logLike[15]",0.230835463967959,0.00163857183777295,0.288924428793086,-0.377904378305939,0.0445401974209523,0.246765736242955,0.433182597244796,0.752544711065158,31091.204979039,1.00002523794703
"logLike[16]",-4.21089163997168,0.00292082959522005,0.579206668071063,-5.38650335292137,-4.59502710193167,-4.19620673126054,-3.8107645461964,-3.11803711309905,39323.7263400626,1.00002867836261
"logLike[17]",0.254803182069591,0.00119230677362185,0.214025009244229,-0.197591532910737,0.116838814488535,0.26517097162255,0.405756730373174,0.642710807888048,32222.0395585038,1.00001479536296
"logLike[18]",-5.22990141684457,0.00231074980242326,0.402175432505976,-6.04042657756843,-5.49668598288015,-5.22415055552367,-4.95466557550349,-4.46211092011063,30291.8101253012,1.00001758217545
"logLike[19]",0.868944406293873,0.00123896256706787,0.192951012419685,0.429345694526769,0.755464574747454,0.89174424803574,1.00887915866316,1.17722060790608,24253.6861281675,1.0000147035425
"logLike[20]",1.13442609957184,0.000197273074939936,0.0306118566649328,1.04817751859801,1.12617528648089,1.1460365047042,1.15455135646059,1.15704774980843,24079.2920482083,1.00007342096739
"logLike[21]",1.00098356138111,0.000827306190355497,0.137459701690865,0.692162994213853,0.918488884691167,1.01550283516011,1.10040565601468,1.22486053723297,27606.9384024365,1.0000076692348
"logLike[22]",-2.40375506378277,0.00203381398497819,0.342127126427537,-3.09434920791947,-2.62992812133861,-2.39454678983941,-2.17052380507849,-1.75532643918167,28297.7927000839,1.00002290006007
"logLike[23]",0.727528819968491,0.000616836936879137,0.123249748816371,0.466930989543358,0.647962046217553,0.734022287770129,0.814238721520363,0.950270713274914,39923.7513420191,1.00003591709685
"logLike[24]",-3.61131787727612,0.00347305816322116,0.655541827935179,-4.95390934974605,-4.04128757220313,-3.59437421265874,-3.15863611771688,-2.38512060546533,35626.7907168896,1.00005206293346
"logLike[25]",-10.118918512802,0.00541872497214541,0.907498522052167,-11.9454693501371,-10.7175827228877,-10.1016872804389,-9.50134501310213,-8.38862379249081,28047.7246361305,1.00006340545246
"logLike[26]",-0.083187463928752,0.00152089024110291,0.303165388261967,-0.709291772240729,-0.279900790180168,-0.070186313951674,0.129321536674297,0.470589021919326,39734.1098592115,1.00003178133244
"logLike[27]",0.658747089197838,0.00191675028200549,0.371528479852143,-0.151922699624211,0.423250356043771,0.68534098429061,0.922405288536669,1.30647195583178,37571.0341761248,1.0000211772149
"logLike[28]",-32.3276273733989,0.00917086817650373,1.74876126687714,-35.8615435035836,-33.5037419397744,-32.3089626844281,-31.1382842199827,-28.9724262392117,36361.3625879764,1.00002177235288
"logLike[29]",1.59740391160369,0.00220336239341208,0.349518009300483,0.71418736016592,1.42414213059079,1.67828448895505,1.86311945782738,2.00577036348019,25163.2800434188,1.00000179591685
"logLike[30]",-0.577893418328027,0.00427837700189553,0.697387665661335,-2.08383995115316,-1.01009179130054,-0.528339557549393,-0.0850573782464921,0.636332334576163,26569.9307066066,1.00001290273809
"logLike[31]",-2.75126181438879,0.00717115059555516,1.16499708475304,-5.21653609728671,-3.49000536287407,-2.67936926918416,-1.94284821529159,-0.675937706929124,26391.9810964415,1.00002879608766
"logLike[32]",1.23065145952394,0.0012953339762148,0.239874959516279,0.697035446471512,1.08261188963639,1.25573159175723,1.40466643299235,1.63061357188412,34293.0659535958,1.00002743090091
"logLike[33]",1.48296680148678,0.000652946151905289,0.129464569955003,1.18683183468676,1.40549998854823,1.49930394278071,1.57812289447813,1.68615331162234,39313.990886908,1.00002410136365
"logLike[34]",-46.5481003756328,0.0123206070593314,2.4691086037451,-51.4893206151695,-48.1930166223619,-46.5175672325075,-44.8665260137486,-41.8008954747689,40162.0776866218,1.00003634774298
"logLike[35]",0.955686801373507,0.00298441925668247,0.480273525474644,-0.135895856544093,0.672345295524545,1.01329671390721,1.30434159857746,1.7213303244267,25897.487223912,1.00007595504658
"logLike[36]",-7.55026913590296,0.00489725339359904,0.784206266400857,-9.13492594041631,-8.06323493432261,-7.53319990370002,-7.01596481543849,-6.05594151505905,25642.2107293078,1.0000679975194
"logLike[37]",0.81283287099903,0.00496349576029798,0.741353706157355,-0.970345445681467,0.396724326750588,0.935292609598185,1.36619542713619,1.87711844032408,22308.7694619668,1.00009025071165
"logLike[38]",0.20262101865507,0.00367211636576961,0.553704355514021,-1.03897978753049,-0.13447217641035,0.257057864203694,0.602480501782145,1.12621456980742,22736.4684822599,1.00007980635583
"logLike[39]",-6.67831806323534,0.0108881492852384,1.64299219757803,-10.1375019273722,-7.74153143921755,-6.59857089646354,-5.53721205661184,-3.67149063563514,22769.9915007098,1.00005722325283
"logLike[40]",1.63738584287373,0.000535152578927045,0.0902501191786948,1.39856104338628,1.59919435609711,1.66528314381688,1.70512448423008,1.72267936786417,28440.7027203105,1.00006937198009
"logLike[41]",1.58076230847016,0.000250861463058473,0.0437471168200103,1.45821184987263,1.56869500837258,1.59730253736477,1.60978217525045,1.61347905950789,30411.018829358,1.00004807156539
"logLike[42]",1.13626106932346,0.000282524096198265,0.0484927662251703,1.0192598910661,1.10975209160175,1.14514785327567,1.17249070133902,1.2028786170551,29460.6909965745,1.00006399718297
"logLike[43]",-7.68764851666683,0.00332832467380244,0.563597133317259,-8.8163575866504,-8.06156397978973,-7.67965966700802,-7.30502280930646,-6.60655555957169,28673.8614071901,1.00006319893502
"post_ln_fcst_unc",12.2713316386542,0.00134413023827435,0.267134844349958,11.744097163858,12.0910022939875,12.2706713344817,12.4524331459878,12.7927352079811,39498.2975553172,1.00012366805681
"post_fcst_unc",221230.338650315,301.236354454814,60058.8474192738,126007.557452526,178260.687427781,213346.169519832,255872.140107356,359595.550643137,39750.1910755503,1.00013262136746
"ln_sd_fcst",0.267932851292545,3.92660916111456e-06,0.000530995132388983,0.267538542431165,0.267582827347568,0.267730263233163,0.268075403726436,0.269439684558162,18287.1374388869,1.0000412676193
"lp__",-202.290743497023,0.00691437382657333,1.04603762391178,-205.106690964448,-202.678026943005,-201.966285026871,-201.552207953466,-201.285057776864,22887.0015482138,1.0000344370388
